,cooler_id,amount,calmonth,media_ventas,mediana_ventas,proba_mensual
91,052bd4489d21a360b8edd31bc30f06f842586c2740e27e4d1c85576c8c3d5ede,296.5001525878906,2025-05-01,316.85807500000004,307.47675000000004,0.999817022
92,052ea6288e2bb01078fbfcb6c7c1e3b44bb5d2b4ac6c01ff06002a40739ed838,1033.8917236328125,2025-05-01,449.7316107142857,347.06624999999997,0.113154762
93,05465edc0fb6f26485bff24354ab233173a8b88cb5cb341546ea657c978ae341,690.7217407226562,2025-05-01,669.2921035714286,659.7029500000001,0.113154762
94,055452d35ecb3ee6f2ea6d92000f69e3ee452831e3f45a88faa3d19cd0c99719,261.3152160644531,2025-05-01,322.77676785714283,310.5813,0.999035397
95,0558bda62f5b21e9bac0f25fe6b7925405e545a040b3f75a02b3828c54c57a2d,1312.6845703125,2025-05-01,1241.6113464285716,1229.9213,0.113154762
96,05626dc0006bbcbef9923377379b85409dcb9cca1983fe50be5192795d7da69f,61.673099517822266,2025-05-01,82.750675,79.00354999999999,0.996852006
97,0563faa78a91746045ffef940b2a92585c420a91841c3f7b06fa0c3f7a79c738,131.75637817382812,2025-05-01,55.587289285714284,0.0,0.394512014
98,0564afda2ae50b1faa1ccaa4dadc98cc0a7463f882b9cb5385fe896a62d029b8,291.0850830078125,2025-05-01,293.11197857142855,296.21320000000003,0.212924851
99,056b427ab0d0689693460cfcec71eb9774c1dd5d18ca115cc949824dc59b110c,391.05474853515625,2025-05-01,332.4855678571429,313.77869999999996,0.213505524
100,057cf8481e3c3d9b2439bf0791b7b66fe431451a78b4988a6431fdf3e9eca3b9,385.0048522949219,2025-05-01,415.6855,349.8441,0.996570095
101,058cf94028c41d83b2cdf0e87b884dd29521aa79d5e69242cbe1e875116b6394,356.6875,2025-05-01,423.46065714285714,386.52279999999996,0.691868318
102,05ac934f55194f5edef7656b8202c082590e3bf398db3830ef518fe9a5b0d7bd,763.1754760742188,2025-05-01,327.04484999999994,218.69185,0.496879097
103,05d265e90628e03ede721ff18cc934e84f8dfc4010d9f86d06da2f9274539178,147.49462890625,2025-05-01,244.68300714285715,242.40245,0.474583333
104,05df31990578563180d2aac4b865b7456d314ec937eabf0ee11e880de032968b,255.2002716064453,2025-05-01,88.38455714285715,0.0,0.113154762
105,05e297a2381612fe010fcafd1758971aecaae22b6018570486bfdefef58c5779,37.303653717041016,2025-05-01,31.376010714285716,32.5678,0.992886769
106,05e4caaa582bd5a4dfc0cd7ba9b2e9f87fc5612e6b4a2bf01030371c5f9af6c5,276.7346496582031,2025-05-01,303.54152857142856,304.99379999999996,0.569990456
107,05e986d86fb5ea110a1d74eb4e52e9fc1f90d526a0ebfbf4d74f171fce391d35,393.01055908203125,2025-05-01,368.40670714285716,359.21360000000004,0.427591667
108,05f0190ba346f4e6e44cba54f2de404fb115ad786d29c76484548a377a8a2675,176.30020141601562,2025-05-01,195.60514285714288,203.37975,0.515135325
109,05fe10311485e4266c88e41adcfd940291c13d18357e10e70b794b7fc39b8a8b,636.0325927734375,2025-05-01,478.04353214285715,452.53639999999996,0.467272826
110,0603a130b895b310a3182e3076bfc6152eca8df39ee5ec78faf70221ba972a31,672.9029541015625,2025-05-01,551.9037535714285,490.57140000000004,0.978353128
111,061947f9bd62910bc9824848e1769f893d44b182ea96d13dd5726a3180650577,2083.031494140625,2025-05-01,1803.4465107142858,1796.703,0.0976
112,062126a4a13cb049fa75dab39c58edeaeadbde972917b39e8779d31aed0d7fd4,320.4986572265625,2025-05-01,42.42151071428571,0.0,0.809725922
113,0624c68f44b2dfa11f91e5f6c1617a11d9d8b1952eec329f7dcfd49e97ba9c48,5605.001953125,2025-05-01,5421.512071428571,4978.07655,0.999219667
114,06255e72ed50760bf77043c08fb94436c681170e1837c497ea9daf2df9b7299c,79.94253540039062,2025-05-01,89.07795,85.1384,0.01
115,0629babc4f3c79401f8f52ba1917300f84124019b66328bd2a8cfd6bc2fe31c4,916.352294921875,2025-05-01,639.3113785714286,595.81405,0.113154762
116,062c0e801b486aa3e0710b822d7287950f5af7c5b9a7c7da0e6e0a52a2f36932,150.64303588867188,2025-05-01,172.24215,159.1164,0.209076294
117,06524007509f5f397fcc9af80e7172329b46fa012879fa6999813a4e01739404,315.33831787109375,2025-05-01,291.1047642857143,291.72715,0.113154762
118,065f4bb515b06e8a817b8273354014d6486d4cf44c72c61d670f48c3a74e5a6a,216.61557006835938,2025-05-01,242.05863214285714,213.5661,0.673752117
119,06623d3cc2622d06adc750649d47590c949b7fd03ab3ec2fbf6da3129d990d16,639.585693359375,2025-05-01,338.09409999999997,303.51835,0.27505
120,066b723e10835c5d92e8e74c8c826aa317e7c158f6f6099795bdf37811b2937c,515.1876220703125,2025-05-01,434.015125,448.34844999999996,0.213505524
121,06831a93b35992781f351fc6a141bf363680e80231f7b9fd9e199c44ba2d04d9,202.87442016601562,2025-05-01,202.84545,193.17059999999998,0.146666667
122,068d5af6a021ceaf595ff4ab074798b577e974db22c5d5d63dfb9fc3a0928eba,309.7865905761719,2025-05-01,404.62341071428574,380.41954999999996,0.6076144
123,069aad3af970020c7c49f9ea9c9362084c1e8e8e41080d32ea09a232f9960614,1139.7515869140625,2025-05-01,1336.0832035714286,1334.8335,0.505309667
124,069d4f4967152f41ba9489d4ce13cc07c7203d61b482b6c5011264c10e1974f3,72.68264770507812,2025-05-01,138.40465714285713,144.13665,0.999987321
125,06a32f1fddd83b5af0c0cd3ea7b19b7148b07bbccd45610f5d1e6927c1e3bf2f,822.3058471679688,2025-05-01,941.6846464285715,945.6663,0.895821323
126,06a99255a0d6ffc962f0e33245ec60e52f004a53d25095e09487d006aa6534c0,255.67160034179688,2025-05-01,184.53874642857141,208.4476,0.987699871
127,06ab4e73bb6cfd23c4bbde97097b7b3fe930d7339177b8d456ea5f6d1acab7d9,367.6924133300781,2025-05-01,348.2740964285714,323.87495,0.430447849
128,06ae6e0b6d36e3475b69a27cc9d58675c67e450a4e7a35675bb3d7257c5f9b2f,603.7837524414062,2025-05-01,586.3491607142857,578.69165,0.80848156
129,06b82a89170397cc03bd00d4eb111048f432d2b36dae8aaebeda894006a753a2,439.56396484375,2025-05-01,367.9496464285714,348.9819,0.278270564
130,06bcfe4ecd3faf18e1682fea8bce80439a0373c4c0daa0331d6023d1c2da1cfd,73.42987060546875,2025-05-01,72.36087142857143,67.9039,0.767345321
131,06be35afd279b550c44cef73034e2d3ab1b96b8dc4de17d1b48407d3ab1a1b5a,50.12601089477539,2025-05-01,62.45428214285714,52.21585,0.958478013
132,06e5090f646f1d5781ecf052f11c7cba67c5f44f21691abb270689537440399b,1160.609619140625,2025-05-01,761.9032714285714,818.5249,0.909425543
133,06eb859ce03661ea98f5366087c5b6c6e57596b72622c983aefd525d3535fad9,154.68289184570312,2025-05-01,145.44685714285714,135.4895,0.889298135
134,06f141ba70f91d8929f463ab73226416c024668e7100a1979ae0eea3187fe245,587.4140625,2025-05-01,598.5009,669.11445,0.63116985
135,0700b117a0cbbdc3bc924ed099e8f6b17038c1ac18e0303277b487786a46e1bd,350.9988098144531,2025-05-01,393.79332500000004,391.23635,0.98104447
136,070cd2ec4555e59a5255b5ad769acca7010bc467ff7990d8570a1acf5d96bfcb,288.632080078125,2025-05-01,279.66195357142857,275.6524,0.113154762
137,0717601d3b1cbfcd2b15f4e5893fe6f8dcbe4ec1e464c9b279afaa5b86a235e0,30.431886672973633,2025-05-01,38.19472142857143,34.952349999999996,0.294918856
138,071964bb796b4137e8b6cebd783b4f29a9ac56f477c19d3529106d3528f919fd,24.233064651489258,2025-05-01,24.20230357142857,22.3016,0.997657628
139,0724939a5beca75998e0dd32b784eb89bc23ddb85f2efc9dd2f041168fe9e00b,323.5879821777344,2025-05-01,299.3058142857143,304.99135,0.235677333
140,072a578eb24e3d1145459432e53c6742c5c846f50f215de803e5b1e0ab93d11f,277.7059326171875,2025-05-01,236.88639642857143,233.38655,0.778062427
141,073a10e3497939cfc9ecf2dbe9d1150616865be7cbe7c5b34f1a5262f774916d,230.03900146484375,2025-05-01,273.46765357142857,252.73775,0.998469921
142,073c58a3983f7a8764184525fcc109bc3dd971475828b3e837d0122fdff61cef,589.639892578125,2025-05-01,499.0589964285714,476.71265,0.428132629
143,0744684671f136f8dae56ecc09de4ad8f37f83931e2af9f75b747fe4eb74a052,482.019775390625,2025-05-01,519.9445464285715,529.4989,0.99634957
144,074790ff4bdd05707438c2937cdccd1c2e1a38a4cf64293f47ae4d52cc803c1a,173.1346435546875,2025-05-01,176.890075,170.6107,0.829763488
145,0751263073f2a744e6d3707ad4095188faa833c25d52b6dc36b18c0e22bff571,405.8272705078125,2025-05-01,386.2542321428572,365.2429,0.113154762
146,075c5fe8472632885f50e86b479f01a3a78e17a43679b4fc1f1bccf76c67fdda,97.66546630859375,2025-05-01,102.09886071428572,95.6931,0.777609314
147,076435205bd643f36c816bebcc8a39d0902f4a400a103a3bfe4756c429682ae6,171.87945556640625,2025-05-01,181.64812857142857,176.64835,0.65102708
148,0765e399f04bb0550eedb2ab1410f8dabe64635a2d6bca9630c51faf18be9452,603.0784301757812,2025-05-01,480.95905714285715,457.3071,0.635210581
149,0799bfcc72d85266d81a94972815b71a0c658e433d8d10ac8d87eedea7fa7d3f,177.45315551757812,2025-05-01,204.5286607142857,204.11115,0.905243562
150,079f775383abf41d1a0fa0d07f04a8c001e08fe33382241a531b6c44a6ba2e04,20.916017532348633,2025-05-01,13.146025,14.72715,0.984075591
151,07a47251d04f7fbb5d3955d61bc75abede2cc71afab469e3e4fe161acfb91602,86.47134399414062,2025-05-01,74.48646785714286,76.916,0.9997852
152,07ac6cebff27e7c34165803f14b83b19ecb0f0e1097c775eee6f8a190837f56a,239.13674926757812,2025-05-01,285.67350714285715,272.55899999999997,0.996175162
153,07b4f1bf406f6309116d94ef82596beceb48063158710fd7139828294a36bb33,3936.0029296875,2025-05-01,3838.018667857143,3826.41045,0.739600677
154,07c0fe88829d491ed861d46cab9a2ece3d099997f2aa416d454ba696e6726057,1591.953125,2025-05-01,1201.5047178571429,1205.2939999999999,0.699803321
155,07ddcf2ce6b9a9ccd2962f46abc1c0f040e75a3c4178b270fb6ea731a0b64132,964.3148193359375,2025-05-01,923.1333428571428,957.61675,0.670754322
156,07df695220b6eac5c051c3975159d658673135c3f976b42f53216b7f338cdd52,371.41015625,2025-05-01,420.5442214285714,425.43960000000004,0.305024918
157,07e3e17184e7fcdcfb170df0473dcb3cc118a293b074bc79d368998e9643b808,492.53985595703125,2025-05-01,385.83662499999997,355.67100000000005,0.325854937
158,07e6959190a61bcc5090e14f60f1590aa010d3c2bb81db3db8fb49ddc60a06ff,369.671630859375,2025-05-01,339.440175,344.39155,0.934431167
159,07e98b3056df946f819d8cebd6badbd72dee83bc57eb97a42917a770eb1375d0,375.0690002441406,2025-05-01,368.5770928571429,363.54729999999995,0.943565754
160,07ef1e1d1e7ebbcc43b39bfe2fad12f06139c824a24919240e933b805f3a906e,858.525146484375,2025-05-01,913.6914892857143,876.66215,0.113154762
161,07f1601c6b3161baf78760133066f881beec3aafe44d26eeb4a6338819e2cac5,651.4324340820312,2025-05-01,591.7683464285714,586.05725,0.542258963
162,07f29c48d5d94cfdc022d0629e4b017e4eba3761584a4318ded95983ba3a373f,287.2993469238281,2025-05-01,323.46119642857144,297.94625,0.979266701
163,0824724afb38c6cb244e1297e8f9779a091b6e16209c793a97ca10ddc10f385b,18.667879104614258,2025-05-01,25.22495,23.411749999999998,0.35770975
164,083e84b732319b212a5f14d44edd8b2b904e1472cadd4b9fea88724da4bd8c10,550.2822875976562,2025-05-01,485.4831607142857,481.8161,0.584425987
165,0842378f6f2ca13bd89027f89dbc3a7a5126090d4560d46f78b773d20bafc81e,1203.8994140625,2025-05-01,1020.9296107142857,996.48645,0.1229
166,0842a70293aa939ae7352287dcdc148dc50a0b8c010cefd6bd671b2014d153da,1013.628173828125,2025-05-01,1065.227092857143,1009.8914,0.457486656
167,08558a0ae8222c1cbb04dd29f76abc6fd9fe004730a6ad0a54b2dc5f47e6b74a,345.16412353515625,2025-05-01,388.242775,377.63615,0.228299583
168,085a87f3d3dea2e64b69084ff84f4c293429dc8583e1caf3aa9e004ebf2c0dc4,94.36111450195312,2025-05-01,171.36675,183.9553,0.895951658
169,086e1f1578bea790582808fb05f5aff040a3950ed2d3006eb4d88f700b7d908f,540.8258056640625,2025-05-01,70.09634642857142,28.14575,0.922174622
170,086ec35654483cac7f9350e688a38aa388712ffa92379c566d45a3fbcedd1684,103.77163696289062,2025-05-01,128.05544285714285,126.9682,0.49848763
171,086f1b9083e22ae6e0e0499c838f219c3ec9ab094ab79952013370f8c34dd355,1084.0106201171875,2025-05-01,921.1783892857144,935.65915,0.988181841
172,0876fc9cbbc3caf5a65547d8a1312328c77e0108caca897d3c1876cff581ec57,472.59588623046875,2025-05-01,439.97558214285715,448.13705000000004,0.590407063
173,0892df05625b9cf31943f08cf80d2793f822d6b3fce18af6bd06607a6fa81c37,681.3665771484375,2025-05-01,635.2864571428571,595.7845,0.51802067
174,08e74f6b3af215c1457f8341104f9d09e9de68e15d8eb651f63061e341519afc,406.4598693847656,2025-05-01,320.1305178571429,318.6743,0.998921127
175,08ff15446bcac003973e6644b8b61db1b1b454322816542094a5cfe205379fcd,284.365966796875,2025-05-01,264.68350714285714,260.08805,0.113154762
176,0908bf0c13c95a8af8c96a8ed475926e54a3245afb102768a192c836d1536652,94.28128051757812,2025-05-01,110.83518928571428,98.4375,0.113154762
